:START_ID(Article)	:END_ID(Keyword)
12128	Entanglement
19750	Tokens
19197	Databases
15829	Databases
15441	Tokens
12248	Machine Learning
11292	Genetic programming
15874	Tokens
10067	Streams
9988	Machine Learning
10093	Quantum
15124	Genetic programming
10582	Semantic data
10665	Bioinformatics
19766	Cybersecurity
2594	Connection
14971	Semantic data
18839	QBit
16395	Physics
13447	Big data
10946	Quantum
18182	Data storage
15069	Cybersecurity
2634	Protocols
11541	DNA
16392	Cybersecurity
19897	Clustering
18766	Authentication
10536	Big data
6468	Sensors
4539	Tokens
652	Bioinformatics
16652	Quantum
15705	Classification
16026	Streams
1425	Semantic data
3047	AI
14237	Databases
16278	Semantic data
1774	Streams
11562	Semantic data
18054	Tokens
13559	Data storage
2399	Encryption
7323	Combinatorics
8358	DNA
9649	Connection
16877	Tokens
1626	Big data
18531	Entanglement
3138	Classification
9302	Cancer
11884	Quantum
7110	Databases
1388	QBit
1140	Physics
3936	DNA
3729	Entanglement
13103	Authentication
4823	Databases
4410	Bioinformatics
13994	Cancer
8050	Bioinformatics
12660	Clustering
8771	Machine Learning
7084	Quantum
17874	Real time
858	Machine Learning
18038	Quantum
7535	Semantic data
1163	Connection
12766	Quantum
3586	Protocols
5455	Big data
14270	Machine Learning
13742	Protocols
16611	Quantum
12497	Biology
7392	Cybersecurity
5114	Biology
11006	Encryption
9201	Entanglement
6730	Databases
7517	Encryption
10425	Quantum
14028	Big data
16055	Biology
18470	Machine Learning
2044	Cybersecurity
1147	Combinatorics
5226	Streams
3843	Authentication
10317	Cybersecurity
17872	Streams
3450	Cancer
4648	Connection
7203	Databases
18165	Cybersecurity
19402	Combinatorics
11776	Authentication
14507	Connection
2557	Encryption
14330	Cancer
677	Connection
8827	Authentication
18029	Biology
4112	Entanglement
10552	QBit
16403	Authentication
9689	Entanglement
16520	Entanglement
11711	QBit
14727	Big data
18673	Data modeling
19368	Classification
17489	Quantum
18410	Biology
17531	Genetic programming
658	QBit
17638	Machine Learning
185	Sensors
18866	Databases
8153	Machine Learning
14589	Cybersecurity
12396	Entanglement
7056	Entanglement
8112	Bioinformatics
13091	Streams
3016	IOT
8287	Tokens
9391	Protocols
13186	Deep Learning
9685	Entanglement
15269	Quantum
5931	Machine Learning
8930	Authentication
6389	Authentication
2355	Sensors
12268	Quantum
4764	Tokens
2605	Bioinformatics
14784	Databases
15940	Physics
8308	Sensors
10149	Encryption
18063	IOT
18975	Protocols
1528	Cancer
6450	Classification
3198	QBit
4127	Entanglement
12855	DNA
1860	Bioinformatics
2698	Genetic programming
6607	DNA
11944	Semantic data
11122	QBit
8872	Clustering
11756	Genetic programming
4972	Authentication
5450	Streams
223	Biology
15910	Databases
15475	Machine Learning
14970	Entanglement
1145	Connection
17851	Cybersecurity
9039	Tokens
6088	Real time
13038	Streams
12607	Machine Learning
17743	Entanglement
6659	Cybersecurity
6753	Sensors
8498	Quantum
7939	Classification
6526	Genetic programming
4588	DNA
10418	AI
17133	Cybersecurity
13415	Bioinformatics
11324	Clustering
19116	Quantum
11540	Classification
10326	DNA
10207	Tokens
8894	Physics
8797	QBit
9653	Tokens
2845	Authentication
4427	Protocols
832	Data modeling
1259	IOT
1539	Classification
1577	Entanglement
3442	Databases
4597	Cybersecurity
12129	Combinatorics
1380	Entanglement
15432	Cancer
976	Bioinformatics
16241	Cybersecurity
9912	Connection
17375	Tokens
7163	Real time
2215	Cancer
5485	Sensors
11744	Entanglement
13480	Deep Learning
8110	Biology
4338	Classification
10326	Deep Learning
10620	Data storage
11065	Sensors
11940	Entanglement
4591	Physics
18416	Real time
19295	Classification
7755	Streams
19136	Biology
11046	AI
18882	Clustering
13839	Biology
11499	Tokens
18363	Real time
4122	Authentication
13774	Data modeling
10234	QBit
9870	Tokens
1943	QBit
10647	Machine Learning
8973	Cybersecurity
7182	Data modeling
11713	Authentication
12099	Encryption
14450	AI
8329	Quantum
6911	Protocols
7334	IOT
10807	Cancer
19796	Clustering
1237	Deep Learning
6052	IOT
11097	Cybersecurity
4623	Cancer
11748	Deep Learning
16921	Encryption
3095	Combinatorics
1457	Big data
18471	Encryption
7542	Clustering
17872	Big data
3929	Deep Learning
16513	Quantum
19797	Bioinformatics
15409	Physics
7386	Physics
7094	Data modeling
10167	Entanglement
10781	Cancer
14142	Genetic programming
16729	Physics
4679	Bioinformatics
5273	Machine Learning
12081	Bioinformatics
15261	Data modeling
7698	AI
482	Encryption
2868	AI
16017	Streams
10861	Data storage
11179	Deep Learning
3108	Encryption
16197	Physics
15932	Protocols
1901	Combinatorics
2640	Data storage
10454	Combinatorics
11131	Physics
9299	Sensors
2261	Cancer
17148	Encryption
1264	Real time
12370	Cybersecurity
14950	Quantum
918	Entanglement
4439	Connection
11925	IOT
3172	Tokens
19102	AI
15711	Combinatorics
9767	Clustering
6063	Semantic data
6429	Tokens
7547	Encryption
2272	Biology
17751	Tokens
6236	Authentication
1146	Streams
4952	Encryption
9580	Connection
12226	Sensors
3252	Quantum
92	IOT
8653	Real time
5959	Classification
11211	Clustering
17878	Bioinformatics
17222	Encryption
12606	Biology
3721	Combinatorics
12604	AI
5354	Bioinformatics
10291	Sensors
17473	Clustering
19242	Combinatorics
3852	Tokens
12598	Deep Learning
2823	Combinatorics
9909	DNA
12369	QBit
7232	Connection
13193	QBit
9918	Classification
15558	DNA
16243	Quantum
8811	Data storage
7756	Quantum
9511	Quantum
13574	Semantic data
6883	Data storage
19018	AI
8168	Semantic data
17558	Data storage
17653	Streams
7999	Cybersecurity
6505	DNA
15134	Quantum
8503	Cancer
10941	Databases
276	Databases
8352	DNA
10232	Physics
9438	Semantic data
18926	Streams
8844	Cybersecurity
15534	Streams
9642	Quantum
9692	AI
12881	Cancer
17241	AI
6726	Genetic programming
9425	Clustering
17294	Protocols
3725	Data modeling
19265	Databases
6555	Protocols
1528	AI
2801	Tokens
411	Sensors
10850	Protocols
18477	Data modeling
905	Entanglement
5214	Real time
3343	Cancer
3599	Protocols
17715	Cybersecurity
19323	Cybersecurity
17224	Real time
18062	Sensors
4340	Deep Learning
3356	Clustering
2563	Tokens
9288	Biology
1170	Cancer
4549	Connection
5132	QBit
13751	Physics
720	Authentication
14851	AI
8237	Real time
4981	Biology
5681	Sensors
11994	Biology
496	Streams
14423	Authentication
15641	Tokens
15850	Biology
3351	AI
18357	Connection
5508	Sensors
1351	Physics
13908	Encryption
12841	Connection
13977	Databases
8294	Semantic data
10454	Genetic programming
14513	Machine Learning
14557	Deep Learning
1277	IOT
2013	Entanglement
5602	Classification
15583	QBit
18775	Big data
19304	AI
1566	Bioinformatics
15224	Clustering
1081	Bioinformatics
3703	Data modeling
15121	Machine Learning
15567	Biology
8561	Big data
19585	Physics
12741	Data storage
1721	Deep Learning
3192	AI
3318	Combinatorics
18517	Semantic data
1372	Data modeling
11145	Streams
17144	IOT
17746	Machine Learning
875	Cancer
4805	Data modeling
15700	Combinatorics
17604	Protocols
9470	Clustering
14452	Streams
282	Data storage
2122	Data modeling
10993	Encryption
1446	Streams
12769	Big data
7949	Streams
10361	Data storage
353	Clustering
363	Combinatorics
856	Biology
19744	Physics
4637	Machine Learning
7912	Deep Learning
17769	Connection
17726	Clustering
14046	Cybersecurity
4449	Protocols
9942	Combinatorics
13197	QBit
13652	AI
6432	Tokens
17986	Physics
6366	Cybersecurity
917	Quantum
5163	IOT
11665	Bioinformatics
1423	AI
2106	Clustering
2208	AI
16413	Tokens
12481	Cancer
13071	Genetic programming
4956	Encryption
16723	Data storage
1055	Authentication
17619	Combinatorics
5111	Protocols
2144	Classification
9485	Data modeling
956	Protocols
2385	Streams
3603	Big data
16529	Biology
16699	Authentication
1498	Connection
8348	Cybersecurity
15646	Genetic programming
9938	Cancer
2843	Encryption
12426	Semantic data
10365	Deep Learning
5731	Genetic programming
11533	Classification
4961	Genetic programming
6479	Bioinformatics
3287	Physics
1575	Physics
4119	Real time
18822	Connection
11181	Sensors
5240	Sensors
2120	Tokens
8453	Physics
7431	Streams
7980	Clustering
8986	Deep Learning
5608	Entanglement
13673	IOT
11994	Streams
12830	AI
18971	Data storage
15706	Tokens
943	Physics
4809	DNA
18432	IOT
19164	QBit
11416	AI
1635	Biology
30	Physics
5130	Entanglement
7049	Entanglement
1946	Encryption
8608	Entanglement
10792	Real time
2574	Databases
17739	DNA
18644	Connection
150	Bioinformatics
13963	Connection
14822	Combinatorics
13187	Big data
18750	Machine Learning
19927	Databases
7515	QBit
14452	Big data
10804	Combinatorics
690	Quantum
1550	Combinatorics
3948	Physics
15990	DNA
18708	Machine Learning
3525	Genetic programming
5357	Databases
18449	Physics
2524	Genetic programming
11755	Machine Learning
1204	Combinatorics
14069	Bioinformatics
18798	Streams
6002	Big data
11207	Connection
11979	Quantum
5116	Big data
330	Genetic programming
3857	Biology
7414	Data modeling
9265	Cancer
1225	Authentication
8365	Sensors
12247	Cybersecurity
12558	Classification
18708	Biology
1325	Quantum
6235	IOT
1147	DNA
9298	Semantic data
7967	Physics
698	IOT
2134	DNA
11744	Sensors
3741	Databases
5233	Data modeling
1283	Combinatorics
9196	AI
2097	AI
14205	Biology
6771	Tokens
4992	Semantic data
5518	Entanglement
7012	Tokens
17672	Real time
5847	Entanglement
12580	Tokens
8472	Cancer
15602	Big data
12175	Combinatorics
1443	DNA
8517	IOT
3151	Deep Learning
2225	Combinatorics
9394	Encryption
12069	Streams
18402	Combinatorics
18265	QBit
7646	DNA
8650	IOT
16184	Tokens
3191	Tokens
9235	Semantic data
8501	IOT
9523	Biology
2739	Tokens
18948	Quantum
7575	Biology
15791	Big data
2659	Data modeling
10821	Data modeling
10836	Streams
1089	Bioinformatics
7506	Encryption
8482	Data modeling
1836	Sensors
216	Clustering
12166	IOT
4561	Clustering
18123	Connection
19758	Genetic programming
623	Big data
14362	Bioinformatics
9062	Data storage
6604	Sensors
7792	Cybersecurity
3440	Databases
12945	Cancer
1073	Databases
13772	Cancer
11090	Streams
18796	Entanglement
8445	Deep Learning
658	Cancer
14862	DNA
7358	IOT
12093	Bioinformatics
18373	IOT
4641	Combinatorics
19080	AI
10487	Genetic programming
17304	Bioinformatics
14456	DNA
54	Tokens
17302	Combinatorics
15953	Combinatorics
14593	Authentication
18773	Databases
10405	Entanglement
5344	Classification
18827	Data modeling
9473	Bioinformatics
8972	Sensors
11329	Semantic data
13878	Clustering
15001	Entanglement
11529	Deep Learning
1299	Combinatorics
6154	DNA
12837	AI
13190	Deep Learning
13536	Biology
17362	Tokens
14306	Physics
8491	Classification
680	Quantum
1584	Cancer
4690	Tokens
14451	AI
17050	Cancer
4114	Cybersecurity
2697	Combinatorics
6439	Quantum
16839	Cybersecurity
1688	Biology
12848	Machine Learning
8206	Genetic programming
9096	Data modeling
2341	Biology
15337	Authentication
7008	QBit
4379	Cancer
15376	Data storage
629	Databases
16324	Quantum
14169	Data modeling
4152	Entanglement
838	Big data
14433	Physics
5983	Connection
13389	Biology
5586	Semantic data
17209	Quantum
4538	Protocols
8081	Authentication
15879	Authentication
6536	Cancer
3700	Semantic data
4063	Encryption
5149	Encryption
5560	Entanglement
5937	Quantum
13044	Data storage
3742	Real time
13867	Data modeling
6065	Tokens
8824	Semantic data
4439	IOT
16149	AI
5364	Cybersecurity
12826	Machine Learning
7940	AI
9629	Deep Learning
19598	Machine Learning
19293	Connection
15247	Protocols
19695	Big data
4561	Protocols
6471	Tokens
10713	QBit
5722	Machine Learning
4133	Data storage
7209	Machine Learning
3189	DNA
4785	Authentication
17301	Classification
8918	AI
14755	Data modeling
17159	QBit
11406	Classification
6733	Streams
10417	Protocols
11342	Big data
3757	Data modeling
9090	Entanglement
10809	Streams
12310	Semantic data
8684	Deep Learning
1562	Machine Learning
1810	Encryption
7487	Encryption
5300	Streams
5756	Authentication
1829	Genetic programming
7771	Data storage
17089	Biology
14320	IOT
15177	Big data
11734	Biology
5990	QBit
15295	Bioinformatics
1542	Real time
11421	AI
19525	Genetic programming
3387	DNA
8706	Databases
9488	Protocols
10760	Cancer
6287	Streams
18219	Cybersecurity
1576	Authentication
2432	Physics
8886	Entanglement
16487	Protocols
14779	QBit
24	Semantic data
5789	Connection
8620	Machine Learning
9491	Bioinformatics
18977	Bioinformatics
10324	Biology
7770	Connection
1731	Semantic data
579	Quantum
7825	Encryption
9088	Cancer
10185	Genetic programming
11482	Cybersecurity
15123	Semantic data
11201	Sensors
17341	Sensors
5130	Authentication
18472	Classification
5587	Physics
4822	Cybersecurity
1965	QBit
15698	Sensors
2609	Semantic data
2787	Tokens
10388	DNA
7238	Clustering
10602	QBit
15035	Tokens
3692	Clustering
9030	Authentication
1006	Sensors
6361	Semantic data
19478	Data modeling
12224	DNA
400	Big data
12798	Data modeling
77	Authentication
6544	Classification
13827	Real time
9647	Streams
18826	QBit
3146	IOT
320	Sensors
15795	Quantum
11961	Streams
821	Semantic data
10926	Classification
19321	Classification
6394	Sensors
9361	QBit
11984	Quantum
16448	Streams
17249	Data storage
5536	Clustering
6074	Cybersecurity
3115	Semantic data
6697	Machine Learning
18402	Big data
3523	DNA
11545	Genetic programming
10967	Authentication
3273	Cybersecurity
1835	Data modeling
1142	IOT
19391	Real time
6168	Bioinformatics
6031	Sensors
1994	Tokens
8228	AI
14687	Entanglement
18758	Databases
2596	Quantum
7286	Sensors
6036	Connection
12479	Real time
17703	Cancer
19836	Machine Learning
570	Connection
16824	Data storage
2300	IOT
8869	AI
194	Cancer
12645	Streams
7146	Streams
13655	Sensors
15269	Databases
818	Physics
6310	QBit
9661	IOT
8447	Machine Learning
18945	AI
5147	Deep Learning
16874	Streams
1435	Data modeling
11119	Data storage
1860	Data modeling
5395	Sensors
519	Combinatorics
9528	Biology
17752	Protocols
1911	Data modeling
1758	Real time
3397	Classification
15365	QBit
18687	Semantic data
15577	Combinatorics
17215	Streams
17040	Streams
15920	Sensors
18693	Authentication
11350	Sensors
10885	Databases
14638	Physics
408	IOT
6468	Cybersecurity
6419	Physics
5743	Physics
14705	Authentication
5779	Cybersecurity
2261	Quantum
11345	Biology
14104	Cancer
17076	Combinatorics
19099	Data modeling
7346	Deep Learning
18054	Quantum
3182	DNA
4830	Semantic data
754	Physics
17523	Physics
17299	Entanglement
16984	DNA
9312	Data modeling
9740	AI
2795	Sensors
11964	Data modeling
12508	Connection
10281	IOT
890	Big data
4790	Tokens
5704	Combinatorics
7430	Tokens
9838	Classification
11003	Databases
3496	Tokens
17979	Machine Learning
1287	Genetic programming
9643	AI
15506	DNA
17445	Deep Learning
12850	Combinatorics
16477	Quantum
870	Connection
14602	Authentication
9810	Data modeling
19267	Quantum
15085	Biology
7153	Protocols
9740	Streams
13680	Big data
14050	Connection
5270	Protocols
8002	DNA
10773	Sensors
9023	IOT
16214	Authentication
17041	Quantum
18584	Big data
18750	AI
717	Encryption
4729	Machine Learning
13157	Real time
19542	Real time
19579	Databases
6597	Cancer
7305	Tokens
4504	Classification
6037	Protocols
238	Protocols
10763	Clustering
9200	Semantic data
4963	AI
11823	Tokens
8456	AI
10920	QBit
2751	Physics
19120	Cybersecurity
12680	Cybersecurity
8470	Machine Learning
17039	Classification
5306	Genetic programming
19601	IOT
13884	Cybersecurity
2211	QBit
8356	Real time
15407	Databases
15523	Deep Learning
14830	Semantic data
7891	Real time
11543	Bioinformatics
7608	Semantic data
7666	DNA
1217	Streams
10723	DNA
13781	Data modeling
5006	Cancer
11876	Real time
17959	Machine Learning
12330	Genetic programming
6884	Tokens
6351	Deep Learning
3085	Bioinformatics
6686	Data storage
3981	Big data
817	DNA
9722	Tokens
6330	AI
12298	Real time
3104	Quantum
16064	Encryption
18416	Data modeling
5579	Real time
17554	Bioinformatics
14189	Streams
493	Data modeling
8384	IOT
9726	Genetic programming
15437	IOT
933	Big data
13433	Quantum
16084	Real time
11201	Quantum
13655	Encryption
2560	Encryption
2632	Authentication
9535	Quantum
18722	Classification
7316	Encryption
19262	Authentication
5552	Quantum
8041	Real time
2311	Tokens
3704	Tokens
4192	Encryption
1471	DNA
19521	Encryption
17659	Combinatorics
3930	Databases
10905	Semantic data
5206	Sensors
3834	Real time
4776	Biology
7179	Data modeling
9230	Big data
17779	Cybersecurity
15778	Real time
3793	Databases
204	Data storage
11130	Tokens
14831	Data modeling
7327	Cybersecurity
8642	Big data
2885	Clustering
19811	Classification
6911	Bioinformatics
221	Clustering
2720	Data storage
15817	Sensors
2272	Machine Learning
3233	Machine Learning
843	Cybersecurity
19215	Classification
17088	Tokens
11995	Entanglement
12113	Classification
2650	Deep Learning
11608	Quantum
10063	Encryption
3708	Bioinformatics
16557	Deep Learning
5544	Clustering
3965	Bioinformatics
12007	Authentication
13497	Semantic data
7099	Data modeling
13035	Physics
1286	DNA
4042	Bioinformatics
8715	Classification
16588	Sensors
3125	QBit
3996	Authentication
12025	Entanglement
14674	QBit
14692	Classification
3745	Machine Learning
13576	Entanglement
13556	Combinatorics
6004	Entanglement
6304	Classification
7401	Entanglement
10733	AI
3669	Tokens
706	Semantic data
9051	Bioinformatics
5246	Streams
12195	Machine Learning
7098	DNA
76	Authentication
6283	Tokens
11330	IOT
17841	Connection
14202	Clustering
19562	Deep Learning
11785	Encryption
5108	Biology
831	Connection
18221	Big data
12583	DNA
3959	Combinatorics
1288	Big data
13145	Semantic data
8458	Machine Learning
12205	Big data
1433	Authentication
6067	Deep Learning
12871	Real time
19356	Protocols
8792	Combinatorics
19152	Sensors
6293	QBit
19341	Databases
9342	Real time
19592	DNA
1058	Quantum
10320	Cybersecurity
14203	Protocols
19913	Machine Learning
6432	Bioinformatics
18351	Protocols
2911	Genetic programming
5412	Deep Learning
11786	Combinatorics
5044	Connection
1283	Big data
862	Authentication
17117	Semantic data
6329	Biology
12822	Connection
14356	Databases
11851	Clustering
18108	Protocols
18272	Classification
18988	Semantic data
5143	Encryption
11816	Data modeling
10199	Combinatorics
14752	Real time
18808	Authentication
19424	Classification
18264	AI
9514	Data modeling
18474	Protocols
6022	Protocols
6124	Deep Learning
1683	Genetic programming
3655	Data storage
3693	Real time
19248	Entanglement
362	Authentication
10606	Data storage
9506	Deep Learning
18703	Streams
14170	Physics
1586	Semantic data
859	Real time
3881	Sensors
11576	Semantic data
12108	Streams
15788	Physics
3395	Streams
19150	Genetic programming
9916	Physics
14903	Cancer
19259	Connection
19722	Genetic programming
9227	QBit
7578	Bioinformatics
1006	IOT
14752	Big data
6123	Deep Learning
16086	Bioinformatics
18119	Data modeling
3724	IOT
17763	Connection
19243	Quantum
11735	Physics
11524	DNA
3936	Encryption
2071	Quantum
19031	Databases
520	Semantic data
11948	Physics
18628	Biology
12758	Cancer
8872	Big data
7438	Classification
8869	Combinatorics
9087	Sensors
784	QBit
2305	Bioinformatics
5313	Databases
14378	Combinatorics
5674	Cancer
8672	Big data
13608	Combinatorics
1765	DNA
3621	Data storage
16347	Tokens
19021	Streams
1447	AI
700	Data storage
944	IOT
4589	Encryption
17068	Sensors
12772	Physics
10448	Protocols
12799	Sensors
1869	Bioinformatics
4429	Physics
6615	Semantic data
3025	Data storage
14914	Cybersecurity
95	Classification
14107	Data modeling
7697	Semantic data
5891	Cancer
7211	Semantic data
706	Classification
12420	Big data
11545	Data storage
9649	Entanglement
15707	Deep Learning
17354	Genetic programming
87	Semantic data
1371	Classification
457	Machine Learning
17125	Cancer
16907	Protocols
5072	Real time
6045	IOT
9276	Entanglement
10534	Bioinformatics
898	IOT
16633	Biology
19726	Genetic programming
8648	IOT
9368	Clustering
9402	Clustering
9121	Streams
14071	IOT
15328	Quantum
17234	Deep Learning
6529	QBit
16346	Cancer
5528	AI
18013	Protocols
8815	Clustering
1717	Combinatorics
14151	Big data
1947	Quantum
11940	Data modeling
11796	Encryption
11064	Physics
4487	Authentication
7588	Bioinformatics
14516	Bioinformatics
9145	Streams
9814	Classification
965	Encryption
781	IOT
10153	Combinatorics
19382	Combinatorics
6604	Databases
3006	Tokens
13826	AI
5387	Clustering
9805	Cybersecurity
8840	Genetic programming
4199	Tokens
71	Encryption
7498	Databases
17322	Authentication
3526	QBit
13185	QBit
2447	Tokens
3136	Semantic data
2479	Streams
2588	Sensors
5679	AI
6269	Cybersecurity
10656	Biology
8579	Connection
11495	Bioinformatics
8040	Big data
15563	Protocols
14182	Classification
3486	Machine Learning
9162	Protocols
3991	Classification
1744	Data modeling
10456	Authentication
7538	Data modeling
4746	DNA
8187	DNA
18099	Encryption
9475	Clustering
2330	Quantum
4168	Cancer
6427	Genetic programming
7879	Machine Learning
13710	QBit
86	IOT
11901	Cybersecurity
15427	Real time
8788	Cybersecurity
18063	Bioinformatics
18641	Cancer
13409	AI
1415	Biology
2524	Data storage
11577	Machine Learning
16609	Physics
9854	DNA
17920	Genetic programming
16694	Databases
14869	Tokens
4181	Clustering
2482	IOT
11179	Clustering
6526	Connection
8368	Entanglement
8343	Databases
13006	Bioinformatics
18649	Biology
3877	DNA
8024	Encryption
11582	Cancer
7614	DNA
11667	Encryption
14774	Entanglement
14591	Protocols
9227	Deep Learning
1810	Sensors
2993	QBit
9456	Tokens
3580	Cancer
2617	Protocols
13871	Combinatorics
11631	Data storage
746	QBit
15875	Physics
7992	Combinatorics
19617	Tokens
4457	Sensors
18339	Streams
18674	Encryption
3734	Physics
1750	Protocols
16465	Cybersecurity
17472	Protocols
10838	Cybersecurity
15939	Physics
385	Cybersecurity
14357	Combinatorics
15602	Classification
16729	DNA
6155	Data modeling
6030	Data storage
11557	Bioinformatics
7078	Authentication
16131	Machine Learning
3206	Data storage
13312	Data modeling
13443	Combinatorics
17033	Combinatorics
8876	Clustering
12713	Bioinformatics
14333	Connection
8989	Biology
1716	Data storage
14215	Streams
4976	Genetic programming
6559	Data modeling
9957	Genetic programming
2397	Streams
11016	Deep Learning
14087	Cancer
18894	Classification
4611	Combinatorics
1059	Data modeling
14730	Encryption
18164	AI
18012	Bioinformatics
2265	Genetic programming
10135	AI
16877	Classification
761	Connection
8390	AI
4742	Tokens
8690	Quantum
327	Cancer
5211	Physics
10094	Connection
1410	Data storage
5915	Physics
2025	Machine Learning
12096	Combinatorics
16686	Data storage
4681	AI
17522	Deep Learning
15924	Databases
4670	Entanglement
6253	Connection
12627	Protocols
14054	Sensors
13439	Big data
17372	Genetic programming
6823	Cybersecurity
18603	Combinatorics
4624	Real time
7131	Bioinformatics
9863	Databases
11253	Biology
2347	Real time
9352	Connection
3406	QBit
5175	Databases
12323	Tokens
16110	Deep Learning
17984	AI
4783	QBit
10273	Physics
8316	Real time
9264	Cancer
6456	Combinatorics
11234	Biology
11645	AI
15675	Connection
19932	Biology
6644	Databases
12668	Connection
19385	Machine Learning
8443	IOT
9749	Authentication
11365	Semantic data
13553	Data storage
13137	Classification
17326	Data modeling
19402	Physics
7553	Semantic data
5483	Bioinformatics
3244	Entanglement
10351	Cancer
10709	Classification
11758	Physics
3033	Cybersecurity
5784	Authentication
14152	Genetic programming
14535	Deep Learning
6123	Quantum
14763	IOT
15251	Real time
6738	Quantum
11244	Classification
16598	Big data
11688	Cancer
16262	Semantic data
4745	Machine Learning
6515	Sensors
18051	Genetic programming
4033	Data modeling
10026	Sensors
5689	Combinatorics
14469	QBit
2426	Cybersecurity
12540	Databases
10814	Bioinformatics
15299	Connection
12667	DNA
17472	Tokens
17945	Genetic programming
8146	Bioinformatics
19345	Data modeling
13254	Combinatorics
3869	Encryption
6672	Physics
14887	Databases
8883	Machine Learning
6835	Sensors
18258	Encryption
2093	Tokens
10821	Genetic programming
3516	Classification
3472	IOT
12910	Physics
3043	Machine Learning
5638	Semantic data
4123	DNA
7239	Real time
16766	Databases
5508	Cybersecurity
14246	Big data
18339	Tokens
339	Biology
10110	Connection
5121	DNA
3090	DNA
6254	DNA
18708	Data storage
5438	Combinatorics
5849	AI
1538	Sensors
8830	Connection
1334	Bioinformatics
6718	Databases
9611	Classification
9662	Combinatorics
14003	Bioinformatics
18225	AI
19703	Databases
18740	Tokens
885	Streams
4739	Authentication
13667	Big data
9540	Physics
7736	Cybersecurity
17099	Tokens
11322	Bioinformatics
1378	Sensors
13073	Deep Learning
17688	Big data
17800	Physics
1770	Databases
16887	Genetic programming
14478	Protocols
5474	Databases
6770	Bioinformatics
18516	Protocols
19169	Quantum
8705	Biology
11422	Tokens
11934	Quantum
14432	Machine Learning
19038	Quantum
3342	Connection
2310	Quantum
5661	Tokens
11	Quantum
10553	Real time
8921	Authentication
15403	Quantum
9828	Combinatorics
9118	QBit
9163	Machine Learning
2769	Physics
13429	Protocols
9028	Bioinformatics
11347	Biology
14424	Classification
18807	Genetic programming
13880	Data modeling
14165	DNA
17764	Semantic data
19134	Machine Learning
4497	Cybersecurity
11298	Bioinformatics
1799	Deep Learning
10830	Streams
13532	Tokens
17921	Authentication
884	Deep Learning
13967	Sensors
7010	Encryption
6035	Databases
14238	Cancer
16839	Data storage
11226	Data storage
15975	Entanglement
4579	Physics
1203	Tokens
12720	Physics
13590	Tokens
16953	Databases
7155	QBit
9486	Biology
19134	Cybersecurity
19306	Bioinformatics
5221	Genetic programming
7974	Tokens
8389	Clustering
12121	Semantic data
14081	Cybersecurity
2286	Bioinformatics
5682	Bioinformatics
11895	Combinatorics
1349	Authentication
8116	Quantum
9339	Classification
10197	IOT
14547	Real time
16387	Biology
3364	Streams
6610	Genetic programming
12192	Data storage
16969	QBit
7646	Databases
4846	Quantum
17201	Databases
6961	Genetic programming
6214	Deep Learning
16191	Classification
2384	Combinatorics
3410	Quantum
6121	Bioinformatics
9119	Connection
10194	Machine Learning
8775	Cybersecurity
739	Authentication
13807	Connection
13992	Cancer
15375	Biology
15763	Biology
16733	Cybersecurity
18032	Machine Learning
5532	Big data
17723	Encryption
17429	Real time
1206	Classification
1913	AI
7601	Genetic programming
14204	Real time
6248	Biology
14664	Physics
17660	Databases
2372	Cancer
10572	Quantum
7348	Deep Learning
18901	DNA
19426	Real time
5133	Encryption
10847	Cancer
4675	Big data
6980	Big data
18874	Data storage
4852	AI
8247	Tokens
12512	Connection
7366	Encryption
2602	Semantic data
9365	Tokens
11578	Bioinformatics
15276	Biology
9421	Cybersecurity
7199	Entanglement
1114	IOT
16749	Entanglement
10791	Cybersecurity
3274	Cybersecurity
10676	Data storage
14734	Classification
1121	AI
9552	Biology
19032	Physics
19780	Connection
11131	Machine Learning
8896	Real time
16218	Connection
1764	IOT
2474	Biology
6854	Bioinformatics
773	Connection
8697	AI
18447	Tokens
9558	Entanglement
13192	Real time
10524	Big data
9653	Clustering
15810	IOT
15352	Biology
14617	QBit
7797	Genetic programming
945	Data storage
15269	Sensors
6614	Data modeling
2590	QBit
9645	Real time
9614	IOT
11139	Deep Learning
16318	Connection
17305	Bioinformatics
6007	Real time
5189	Machine Learning
9981	Streams
5486	Semantic data
3210	AI
14794	Databases
10464	Sensors
12598	Data storage
7826	Cancer
10312	Tokens
1516	Biology
13257	Big data
3301	DNA
12495	Big data
15746	Cancer
17337	Databases
5783	Combinatorics
17872	Sensors
16482	Authentication
18057	Authentication
1187	Combinatorics
11715	QBit
13164	Deep Learning
17399	Cancer
9063	AI
5211	Quantum
19640	Machine Learning
147	IOT
2618	Sensors
16678	Databases
543	Authentication
9143	Big data
8228	Clustering
10856	Authentication
17998	Databases
11655	Physics
14035	Authentication
4036	Quantum
4415	Real time
11546	Big data
18039	Physics
1677	Authentication
16820	Encryption
4065	Protocols
738	Data storage
8408	Genetic programming
6432	Genetic programming
7804	Data storage
4261	Genetic programming
11248	Machine Learning
6492	AI
9489	Databases
17232	DNA
5303	Encryption
16217	Genetic programming
18985	Genetic programming
17502	Physics
1728	AI
3159	Combinatorics
4627	Physics
4686	Data modeling
2580	Deep Learning
5862	Sensors
4983	Cybersecurity
5479	Quantum
12040	DNA
14445	Combinatorics
5186	Genetic programming
6473	Clustering
11863	Bioinformatics
16325	Streams
3068	Tokens
4070	Genetic programming
